"The Pune district reported 3 658 new coronavirus cases on Thursday  taking the case tally to 81 771  a health official said. The death toll due to the pandemic in the district rose to 1 922 with 64 patients dying  he said. “Of the 3 658 new cases  2 402 are from the Pune Municipal Corporation limits where 51 629 cases have been recorded so far ” the official said. Click here for coronavirus coverage  “However  1 315 patients were also discharged from the hospitals on recovery ” he added. 893 new coronavirus cases were found in the Pimpri Chinchwad area where the case count now stands at 20 686. ",pune,ht
"India is reporting less severe coronavirus disease (Covid-19) cases  said Union health minister Harsh Vardhan during the 19th group of ministers’ (GoM) meeting held on Friday  as only 0.28% of patients are being currently on ventilator support across the country.  “Out of the total active cases  only 0.28% of patients are on ventilator support  1.61% patients on intensive care unit (ICU) support  and 2.32% are on oxygen support ” the minister said.  India’s case recovery rate is also improving steadily  and with over one million recoveries the current national recovery rate is 64.54%  he cited.  Delhi has recorded the highest recovery rate at 89.08%  followed by Haryana (79.82%). Karnataka has the lowest recovery rate at 39.36%.  “…this shows that the active cases under medical supervision are 33.27%  or approximately one-third of total Covid-19 positive cases. India’s case fatality rate (CFR) is also progressively reducing and currently stands at 2.18%  one of the lowest globally ” said the health minister.  The government aims to reduce the CFR further and bring down the national average to 1% or below.  The government is laying emphasis on reducing mortality in high-case load districts/ cities  and cities showing recent upsurge such as Pune  Thane  Bengaluru  and Hyderabad  etc.  The GoM also reviewed the distribution of confirmed Covid-19 cases along with locality and active cases in the containment zones across rural and urban India.  It has been found that the maximum caseload  which was about 80% of the cases  is restricted to 50 out of about 740 districts in the country.  In moderate caseload districts/cities  the efforts are on to focus on preventing spill-over from the high-burden areas; limiting local spread; early identification of cases; strengthening contact tracing with the use of technology; and community involvement.  In low-burden districts  the efforts are aimed at preventing infection among the population from other areas; strengthening influenza-like illness (ILI)/severe acute respiratory illness (SARI) surveillance and targeted testing; rigorous contact tracing with targets to be set by the local administration such as 15-20 contacts for every Covid-19 patient and prior identification of the high-risk population.  “This three-pronged strategy will help in controlling the disease spread. However  our main concern should be protecting the areas  where no Covid-19 cases are being reported  and also ensuring there is no increase in caseload in low disease-burden areas. The key is to strengthen community engagement  as it will help in sending the message across effectively ” said Jugal Kishore  head  community medicine  Safdarjung Hospital.  On the rapidly expanding testing capacity of India  Harsh Vardhan highlighted that to date  through a network of 1 331 laboratories  including 911 and 420 government-run and private ones  respectively  a record 6 42 588 tests were conducted in the past 24 hours.  The country has carried out over 10.8 million tests since the viral outbreak was first reported.  “The more you test  the better it will in controlling the disease transmission  as you would be picking up cases early who would otherwise be roaming within the community and exposing the vulnerable population to the virus ” says Dr. T Jacob John  former head  virology department  Christian Medical College  Vellore  Tamil Nadu.  The domestic production capacities of various sectors involved in Covid-19 management such as for manufacturing personal protective equipment (PPE) kits  masks  ventilators  and drugs such as hydroxychloroquine (HCQ) have also been ramped up over the past three months.  In terms of healthcare logistics  cumulatively 268.25 lakh N-95 masks  120.40 lakh PPEs  and 1083.77 lakh HCQ tablets have been distributed to all states and Central institutions.  ",delhi,ht
"India is reporting less severe coronavirus disease (Covid-19) cases  said Union health minister Harsh Vardhan during the 19th group of ministers’ (GoM) meeting held on Friday  as only 0.28% of patients are being currently on ventilator support across the country.  “Out of the total active cases  only 0.28% of patients are on ventilator support  1.61% patients on intensive care unit (ICU) support  and 2.32% are on oxygen support ” the minister said.  India’s case recovery rate is also improving steadily  and with over one million recoveries the current national recovery rate is 64.54%  he cited.  Delhi has recorded the highest recovery rate at 89.08%  followed by Haryana (79.82%). Karnataka has the lowest recovery rate at 39.36%.  “…this shows that the active cases under medical supervision are 33.27%  or approximately one-third of total Covid-19 positive cases. India’s case fatality rate (CFR) is also progressively reducing and currently stands at 2.18%  one of the lowest globally ” said the health minister.  The government aims to reduce the CFR further and bring down the national average to 1% or below.  The government is laying emphasis on reducing mortality in high-case load districts/ cities  and cities showing recent upsurge such as Pune  Thane  Bengaluru  and Hyderabad  etc.  The GoM also reviewed the distribution of confirmed Covid-19 cases along with locality and active cases in the containment zones across rural and urban India.  It has been found that the maximum caseload  which was about 80% of the cases  is restricted to 50 out of about 740 districts in the country.  In moderate caseload districts/cities  the efforts are on to focus on preventing spill-over from the high-burden areas; limiting local spread; early identification of cases; strengthening contact tracing with the use of technology; and community involvement.  In low-burden districts  the efforts are aimed at preventing infection among the population from other areas; strengthening influenza-like illness (ILI)/severe acute respiratory illness (SARI) surveillance and targeted testing; rigorous contact tracing with targets to be set by the local administration such as 15-20 contacts for every Covid-19 patient and prior identification of the high-risk population.  “This three-pronged strategy will help in controlling the disease spread. However  our main concern should be protecting the areas  where no Covid-19 cases are being reported  and also ensuring there is no increase in caseload in low disease-burden areas. The key is to strengthen community engagement  as it will help in sending the message across effectively ” said Jugal Kishore  head  community medicine  Safdarjung Hospital.  On the rapidly expanding testing capacity of India  Harsh Vardhan highlighted that to date  through a network of 1 331 laboratories  including 911 and 420 government-run and private ones  respectively  a record 6 42 588 tests were conducted in the past 24 hours.  The country has carried out over 10.8 million tests since the viral outbreak was first reported.  “The more you test  the better it will in controlling the disease transmission  as you would be picking up cases early who would otherwise be roaming within the community and exposing the vulnerable population to the virus ” says Dr. T Jacob John  former head  virology department  Christian Medical College  Vellore  Tamil Nadu.  The domestic production capacities of various sectors involved in Covid-19 management such as for manufacturing personal protective equipment (PPE) kits  masks  ventilators  and drugs such as hydroxychloroquine (HCQ) have also been ramped up over the past three months.  In terms of healthcare logistics  cumulatively 268.25 lakh N-95 masks  120.40 lakh PPEs  and 1083.77 lakh HCQ tablets have been distributed to all states and Central institutions.  ",delhi,ht
"India is reporting less severe coronavirus disease (Covid-19) cases  said Union health minister Harsh Vardhan during the 19th group of ministers’ (GoM) meeting held on Friday  as only 0.28% of patients are being currently on ventilator support across the country.  “Out of the total active cases  only 0.28% of patients are on ventilator support  1.61% patients on intensive care unit (ICU) support  and 2.32% are on oxygen support ” the minister said.  India’s case recovery rate is also improving steadily  and with over one million recoveries the current national recovery rate is 64.54%  he cited.  Delhi has recorded the highest recovery rate at 89.08%  followed by Haryana (79.82%). Karnataka has the lowest recovery rate at 39.36%.  “…this shows that the active cases under medical supervision are 33.27%  or approximately one-third of total Covid-19 positive cases. India’s case fatality rate (CFR) is also progressively reducing and currently stands at 2.18%  one of the lowest globally ” said the health minister.  The government aims to reduce the CFR further and bring down the national average to 1% or below.  The government is laying emphasis on reducing mortality in high-case load districts/ cities  and cities showing recent upsurge such as Pune  Thane  Bengaluru  and Hyderabad  etc.  The GoM also reviewed the distribution of confirmed Covid-19 cases along with locality and active cases in the containment zones across rural and urban India.  It has been found that the maximum caseload  which was about 80% of the cases  is restricted to 50 out of about 740 districts in the country.  In moderate caseload districts/cities  the efforts are on to focus on preventing spill-over from the high-burden areas; limiting local spread; early identification of cases; strengthening contact tracing with the use of technology; and community involvement.  In low-burden districts  the efforts are aimed at preventing infection among the population from other areas; strengthening influenza-like illness (ILI)/severe acute respiratory illness (SARI) surveillance and targeted testing; rigorous contact tracing with targets to be set by the local administration such as 15-20 contacts for every Covid-19 patient and prior identification of the high-risk population.  “This three-pronged strategy will help in controlling the disease spread. However  our main concern should be protecting the areas  where no Covid-19 cases are being reported  and also ensuring there is no increase in caseload in low disease-burden areas. The key is to strengthen community engagement  as it will help in sending the message across effectively ” said Jugal Kishore  head  community medicine  Safdarjung Hospital.  On the rapidly expanding testing capacity of India  Harsh Vardhan highlighted that to date  through a network of 1 331 laboratories  including 911 and 420 government-run and private ones  respectively  a record 6 42 588 tests were conducted in the past 24 hours.  The country has carried out over 10.8 million tests since the viral outbreak was first reported.  “The more you test  the better it will in controlling the disease transmission  as you would be picking up cases early who would otherwise be roaming within the community and exposing the vulnerable population to the virus ” says Dr. T Jacob John  former head  virology department  Christian Medical College  Vellore  Tamil Nadu.  The domestic production capacities of various sectors involved in Covid-19 management such as for manufacturing personal protective equipment (PPE) kits  masks  ventilators  and drugs such as hydroxychloroquine (HCQ) have also been ramped up over the past three months.  In terms of healthcare logistics  cumulatively 268.25 lakh N-95 masks  120.40 lakh PPEs  and 1083.77 lakh HCQ tablets have been distributed to all states and Central institutions.  ",delhi,ht
"A tweet by Walter J. Lindner  German Ambassador to India  has sparked a chatter among people on Twitter. Lindner took to the micro-blogging site to share a video of one of the most iconic places of Delhi  Chandni Chowk  getting a facelift. “Do you recognize this walkway?” he tweeted and chances are if the video is shown to you without context  it may take you more than one glance to identify this famous shopping street.  “Yes  it’s Delhi’s iconic #ChandniChowk. Once full of cars  rikshaws & noise  it is getting a facelift & being turned into a traffic-free zone! A great transforms & initiative expected to be completed by November ” he added. The video opens with Lindner talking about him standing in the iconic market. Then he goes on to praise the initiative of giving the place a makeover. The empty streets on Chandni Chowk  which are completely different from the image one associates with of the place  may leave you surprised. Do you recognize this walkway? Yes  it’s Delhi’s iconic #chandnichowk. Once full of cars  rikshaws & noise  it is getting a facelift & being turned into a traffic-free zone! A great transforms & initiave expected to be completed by November. 🇮🇳🇩🇪 pic.twitter.com/2ZDz4Zwcf4— Walter J. Lindner (@AmbLindnerIndia) July 31  2020  Do you recognize this walkway? Yes  it’s Delhi’s iconic #chandnichowk. Once full of cars  rikshaws & noise  it is getting a facelift & being turned into a traffic-free zone! A great transforms & initiave expected to be completed by November. 🇮🇳🇩🇪 pic.twitter.com/2ZDz4Zwcf4 With over 83 000 views  the post has also amassed more than 3 100 likes. Additionally  it has gathered close to 800 retweets – and counting. The video won people over and it’s clear from the comments they shared. Never thought I'd say this but looks like Chandni Chowk is gonna be lit! 🔥— Meghnad ❤️ Rafale 🔗 (@Memeghnad) July 31  2020  Never thought I'd say this but looks like Chandni Chowk is gonna be lit! 🔥 This is big  nice and satisfying. Can't wait to see a traffic free old Delhi.— Gagan (@follow_Gagan) July 31  2020  This is big  nice and satisfying. Can't wait to see a traffic free old Delhi. The empty roads behind you are still unbelievable.— Stuti (@StuteeMishra) July 31  2020  The empty roads behind you are still unbelievable. What do you think of the video? ",delhi,ht
"A tweet by Walter J. Lindner  German Ambassador to India  has sparked a chatter among people on Twitter. Lindner took to the micro-blogging site to share a video of one of the most iconic places of Delhi  Chandni Chowk  getting a facelift. “Do you recognize this walkway?” he tweeted and chances are if the video is shown to you without context  it may take you more than one glance to identify this famous shopping street.  “Yes  it’s Delhi’s iconic #ChandniChowk. Once full of cars  rikshaws & noise  it is getting a facelift & being turned into a traffic-free zone! A great transforms & initiative expected to be completed by November ” he added. The video opens with Lindner talking about him standing in the iconic market. Then he goes on to praise the initiative of giving the place a makeover. The empty streets on Chandni Chowk  which are completely different from the image one associates with of the place  may leave you surprised. Do you recognize this walkway? Yes  it’s Delhi’s iconic #chandnichowk. Once full of cars  rikshaws & noise  it is getting a facelift & being turned into a traffic-free zone! A great transforms & initiave expected to be completed by November. 🇮🇳🇩🇪 pic.twitter.com/2ZDz4Zwcf4— Walter J. Lindner (@AmbLindnerIndia) July 31  2020  Do you recognize this walkway? Yes  it’s Delhi’s iconic #chandnichowk. Once full of cars  rikshaws & noise  it is getting a facelift & being turned into a traffic-free zone! A great transforms & initiave expected to be completed by November. 🇮🇳🇩🇪 pic.twitter.com/2ZDz4Zwcf4 With over 83 000 views  the post has also amassed more than 3 100 likes. Additionally  it has gathered close to 800 retweets – and counting. The video won people over and it’s clear from the comments they shared. Never thought I'd say this but looks like Chandni Chowk is gonna be lit! 🔥— Meghnad ❤️ Rafale 🔗 (@Memeghnad) July 31  2020  Never thought I'd say this but looks like Chandni Chowk is gonna be lit! 🔥 This is big  nice and satisfying. Can't wait to see a traffic free old Delhi.— Gagan (@follow_Gagan) July 31  2020  This is big  nice and satisfying. Can't wait to see a traffic free old Delhi. The empty roads behind you are still unbelievable.— Stuti (@StuteeMishra) July 31  2020  The empty roads behind you are still unbelievable. What do you think of the video? ",delhi,ht
"A tweet by Walter J. Lindner  German Ambassador to India  has sparked a chatter among people on Twitter. Lindner took to the micro-blogging site to share a video of one of the most iconic places of Delhi  Chandni Chowk  getting a facelift. “Do you recognize this walkway?” he tweeted and chances are if the video is shown to you without context  it may take you more than one glance to identify this famous shopping street.  “Yes  it’s Delhi’s iconic #ChandniChowk. Once full of cars  rikshaws & noise  it is getting a facelift & being turned into a traffic-free zone! A great transforms & initiative expected to be completed by November ” he added. The video opens with Lindner talking about him standing in the iconic market. Then he goes on to praise the initiative of giving the place a makeover. The empty streets on Chandni Chowk  which are completely different from the image one associates with of the place  may leave you surprised. Do you recognize this walkway? Yes  it’s Delhi’s iconic #chandnichowk. Once full of cars  rikshaws & noise  it is getting a facelift & being turned into a traffic-free zone! A great transforms & initiave expected to be completed by November. 🇮🇳🇩🇪 pic.twitter.com/2ZDz4Zwcf4— Walter J. Lindner (@AmbLindnerIndia) July 31  2020  Do you recognize this walkway? Yes  it’s Delhi’s iconic #chandnichowk. Once full of cars  rikshaws & noise  it is getting a facelift & being turned into a traffic-free zone! A great transforms & initiave expected to be completed by November. 🇮🇳🇩🇪 pic.twitter.com/2ZDz4Zwcf4 With over 83 000 views  the post has also amassed more than 3 100 likes. Additionally  it has gathered close to 800 retweets – and counting. The video won people over and it’s clear from the comments they shared. Never thought I'd say this but looks like Chandni Chowk is gonna be lit! 🔥— Meghnad ❤️ Rafale 🔗 (@Memeghnad) July 31  2020  Never thought I'd say this but looks like Chandni Chowk is gonna be lit! 🔥 This is big  nice and satisfying. Can't wait to see a traffic free old Delhi.— Gagan (@follow_Gagan) July 31  2020  This is big  nice and satisfying. Can't wait to see a traffic free old Delhi. The empty roads behind you are still unbelievable.— Stuti (@StuteeMishra) July 31  2020  The empty roads behind you are still unbelievable. What do you think of the video? ",delhi,ht
"Delhi L-G Anil Baijal on Friday overruled the Aam Aadmi party government’s decision to open hotels and allow for weekly bazars on a trial basis under Unlock 3. Unlock 3 is the third phase of the gradual lifting of curbs announced to stop the spread of the coronavirus disease. On Thursday  the Delhi government decided to allow hotels  hospitality services  street hawkers to operate and do away with the night curfew hours applicable between 10pm and 5am under the Centre’s Unlock 3 plan. The government intended to allow weekly bazars to operate for a week on a trial basis to check if social distancing norms are adhered to. An official order regarding the same was to come by Saturday.  “These decisions are in continuation of several important decisions taken by CM Arvind Kejriwal in the past few days to ensure Delhi’s economy  which was impacted severely by the lockdown  gets back on track ” said a statement issued by the office of chief minister Arvind Kejriwal on Thursday. Regarding hotels  the statement said  “Since hotels of Delhi are no longer linked to hospitals  Delhi government has also decided to allow normal functioning of hotels and hospitality services  as already permitted under Centre’s unlock guidelines.” The Delhi government had on Wednesday de-linked around 40 hotels and 77 banquet halls that were attached to different hospitals to boost the city’s Covid-19 bed capacity. However  even though the Centre has allowed gymnasiums and yoga centres to operate  the government is yet to take a call on it. The Union home ministry issued the plan  Unlock 3  on Wednesday after receiving feedback from states and in consultation with central ministries and departments to open up more activities outside containment zones. ",delhi,ht
"Delhi L-G Anil Baijal on Friday overruled the Aam Aadmi party government’s decision to open hotels and allow for weekly bazars on a trial basis under Unlock 3. Unlock 3 is the third phase of the gradual lifting of curbs announced to stop the spread of the coronavirus disease. On Thursday  the Delhi government decided to allow hotels  hospitality services  street hawkers to operate and do away with the night curfew hours applicable between 10pm and 5am under the Centre’s Unlock 3 plan. The government intended to allow weekly bazars to operate for a week on a trial basis to check if social distancing norms are adhered to. An official order regarding the same was to come by Saturday.  “These decisions are in continuation of several important decisions taken by CM Arvind Kejriwal in the past few days to ensure Delhi’s economy  which was impacted severely by the lockdown  gets back on track ” said a statement issued by the office of chief minister Arvind Kejriwal on Thursday. Regarding hotels  the statement said  “Since hotels of Delhi are no longer linked to hospitals  Delhi government has also decided to allow normal functioning of hotels and hospitality services  as already permitted under Centre’s unlock guidelines.” The Delhi government had on Wednesday de-linked around 40 hotels and 77 banquet halls that were attached to different hospitals to boost the city’s Covid-19 bed capacity. However  even though the Centre has allowed gymnasiums and yoga centres to operate  the government is yet to take a call on it. The Union home ministry issued the plan  Unlock 3  on Wednesday after receiving feedback from states and in consultation with central ministries and departments to open up more activities outside containment zones. ",delhi,ht
"Delhi L-G Anil Baijal on Friday overruled the Aam Aadmi party government’s decision to open hotels and allow for weekly bazars on a trial basis under Unlock 3. Unlock 3 is the third phase of the gradual lifting of curbs announced to stop the spread of the coronavirus disease. On Thursday  the Delhi government decided to allow hotels  hospitality services  street hawkers to operate and do away with the night curfew hours applicable between 10pm and 5am under the Centre’s Unlock 3 plan. The government intended to allow weekly bazars to operate for a week on a trial basis to check if social distancing norms are adhered to. An official order regarding the same was to come by Saturday.  “These decisions are in continuation of several important decisions taken by CM Arvind Kejriwal in the past few days to ensure Delhi’s economy  which was impacted severely by the lockdown  gets back on track ” said a statement issued by the office of chief minister Arvind Kejriwal on Thursday. Regarding hotels  the statement said  “Since hotels of Delhi are no longer linked to hospitals  Delhi government has also decided to allow normal functioning of hotels and hospitality services  as already permitted under Centre’s unlock guidelines.” The Delhi government had on Wednesday de-linked around 40 hotels and 77 banquet halls that were attached to different hospitals to boost the city’s Covid-19 bed capacity. However  even though the Centre has allowed gymnasiums and yoga centres to operate  the government is yet to take a call on it. The Union home ministry issued the plan  Unlock 3  on Wednesday after receiving feedback from states and in consultation with central ministries and departments to open up more activities outside containment zones. ",delhi,ht
"Deputy Chief Minister Manish Sisodia had tried to “scare” people by claiming that Covid-19 cases in Delhi will reach 5.5 lakh by July 31  but the situation was brought under control with the intervention of Union Home Minister Amit Shah  the city BJP unit said on Friday. In June  the Aam Aadmi Party (AAP) leader had said that Delhi was likely to have 5.5 lakh novel coronavirus cases by the end of July and 80 000 beds would be needed to accommodate patients. Delhi BJP president Adesh Gupta in a press conference asked the Arvind Kejriwal government to answer why it had tried to “scare” people with Sisodia claiming that there would be 5.5 lakh coronavirus cases by July 31. There was no immediate reaction from Sisodia or the AAP on the issue. The national capital has seen a drop in the number of active cases over the past few days.  On Thursday  Delhi had 10 743 active cases  down from 10 770 on Wednesday  10 887 on Tuesday  10 994 on Monday and 11 904 on Sunday. The number of active cases was 27 007 on July 1  according to health department bulletins. “The situation was beyond control of the Delhi government and when Home Minister Amit Shah intervened in mid-June  the cases of Covid-19 started declining  bed availability improved and now the Kejriwal government is taking credit for it ” Gupta claimed. Chief Minister Arvind Kejriwal has been saying that the Covid-19 situation has been brought under control for now with the “combined efforts” of the Delhi government  the Centre and the two-crore people of the city  among others. The total count of coronavirus cases as on Thursday was 1 34 403 in Delhi  of which 10 743 were active cases  3 396 deaths and the rest 1 19 724 patients have either recovered  been discharged or migrated.   The Ministry of Home Affairs had issued several guidelines on Covid-19 management in Delhi  including increase in testing and mapping of containment zones  in mid-June. ",delhi,ht
"Deputy Chief Minister Manish Sisodia had tried to “scare” people by claiming that Covid-19 cases in Delhi will reach 5.5 lakh by July 31  but the situation was brought under control with the intervention of Union Home Minister Amit Shah  the city BJP unit said on Friday. In June  the Aam Aadmi Party (AAP) leader had said that Delhi was likely to have 5.5 lakh novel coronavirus cases by the end of July and 80 000 beds would be needed to accommodate patients. Delhi BJP president Adesh Gupta in a press conference asked the Arvind Kejriwal government to answer why it had tried to “scare” people with Sisodia claiming that there would be 5.5 lakh coronavirus cases by July 31. There was no immediate reaction from Sisodia or the AAP on the issue. The national capital has seen a drop in the number of active cases over the past few days.  On Thursday  Delhi had 10 743 active cases  down from 10 770 on Wednesday  10 887 on Tuesday  10 994 on Monday and 11 904 on Sunday. The number of active cases was 27 007 on July 1  according to health department bulletins. “The situation was beyond control of the Delhi government and when Home Minister Amit Shah intervened in mid-June  the cases of Covid-19 started declining  bed availability improved and now the Kejriwal government is taking credit for it ” Gupta claimed. Chief Minister Arvind Kejriwal has been saying that the Covid-19 situation has been brought under control for now with the “combined efforts” of the Delhi government  the Centre and the two-crore people of the city  among others. The total count of coronavirus cases as on Thursday was 1 34 403 in Delhi  of which 10 743 were active cases  3 396 deaths and the rest 1 19 724 patients have either recovered  been discharged or migrated.   The Ministry of Home Affairs had issued several guidelines on Covid-19 management in Delhi  including increase in testing and mapping of containment zones  in mid-June. ",delhi,ht
"Deputy Chief Minister Manish Sisodia had tried to “scare” people by claiming that Covid-19 cases in Delhi will reach 5.5 lakh by July 31  but the situation was brought under control with the intervention of Union Home Minister Amit Shah  the city BJP unit said on Friday. In June  the Aam Aadmi Party (AAP) leader had said that Delhi was likely to have 5.5 lakh novel coronavirus cases by the end of July and 80 000 beds would be needed to accommodate patients. Delhi BJP president Adesh Gupta in a press conference asked the Arvind Kejriwal government to answer why it had tried to “scare” people with Sisodia claiming that there would be 5.5 lakh coronavirus cases by July 31. There was no immediate reaction from Sisodia or the AAP on the issue. The national capital has seen a drop in the number of active cases over the past few days.  On Thursday  Delhi had 10 743 active cases  down from 10 770 on Wednesday  10 887 on Tuesday  10 994 on Monday and 11 904 on Sunday. The number of active cases was 27 007 on July 1  according to health department bulletins. “The situation was beyond control of the Delhi government and when Home Minister Amit Shah intervened in mid-June  the cases of Covid-19 started declining  bed availability improved and now the Kejriwal government is taking credit for it ” Gupta claimed. Chief Minister Arvind Kejriwal has been saying that the Covid-19 situation has been brought under control for now with the “combined efforts” of the Delhi government  the Centre and the two-crore people of the city  among others. The total count of coronavirus cases as on Thursday was 1 34 403 in Delhi  of which 10 743 were active cases  3 396 deaths and the rest 1 19 724 patients have either recovered  been discharged or migrated.   The Ministry of Home Affairs had issued several guidelines on Covid-19 management in Delhi  including increase in testing and mapping of containment zones  in mid-June. ",delhi,ht
"Delhi Police Commissioner S N Shrivastava on Friday issued an order prohibiting the flying of “sub-conventional aerial platforms” like UAVs  paragliders  and hot air balloons in the national capital till August 15 citing security reasons  officials said.  The order shall remain in force for a period of 16 days from Friday till August 15  the police said. According to the order  it has been reported that certain criminals  anti-social elements or terrorists  inimical to India may pose a threat to the safety of the general public  dignitaries and vital installations by using “sub-conventional aerial platforms” like paragliders  Unmanned Aerial Vehicles (UAVs)  remotely piloted aircraft  hot air balloons  quadcopters or para-jumping from aircraft etc.  Therefore  the Delhi Police has prohibited the flying of “sub-conventional aerial platforms” over Delhi on the occasion of Independence Day celebrations and doing so shall be punishable under Section 188 of the Indian Penal Code  the order stated.  The copies of the orders should be affixed on the notice boards of the offices of all DCsP/Addl DCsP/ACsP  Tehsil  all police stations and offices of the New Delhi Municipal Corporation  North Delhi Municipal Corporation  East Delhi Municipal Corporation  South Delhi Municipal Corporation  Public Works Department  Delhi Development Authority  Delhi Cantonment Board  it said. ",delhi,ht
"Delhi Police Commissioner S N Shrivastava on Friday issued an order prohibiting the flying of “sub-conventional aerial platforms” like UAVs  paragliders  and hot air balloons in the national capital till August 15 citing security reasons  officials said.  The order shall remain in force for a period of 16 days from Friday till August 15  the police said. According to the order  it has been reported that certain criminals  anti-social elements or terrorists  inimical to India may pose a threat to the safety of the general public  dignitaries and vital installations by using “sub-conventional aerial platforms” like paragliders  Unmanned Aerial Vehicles (UAVs)  remotely piloted aircraft  hot air balloons  quadcopters or para-jumping from aircraft etc.  Therefore  the Delhi Police has prohibited the flying of “sub-conventional aerial platforms” over Delhi on the occasion of Independence Day celebrations and doing so shall be punishable under Section 188 of the Indian Penal Code  the order stated.  The copies of the orders should be affixed on the notice boards of the offices of all DCsP/Addl DCsP/ACsP  Tehsil  all police stations and offices of the New Delhi Municipal Corporation  North Delhi Municipal Corporation  East Delhi Municipal Corporation  South Delhi Municipal Corporation  Public Works Department  Delhi Development Authority  Delhi Cantonment Board  it said. ",delhi,ht
"Delhi Police Commissioner S N Shrivastava on Friday issued an order prohibiting the flying of “sub-conventional aerial platforms” like UAVs  paragliders  and hot air balloons in the national capital till August 15 citing security reasons  officials said.  The order shall remain in force for a period of 16 days from Friday till August 15  the police said. According to the order  it has been reported that certain criminals  anti-social elements or terrorists  inimical to India may pose a threat to the safety of the general public  dignitaries and vital installations by using “sub-conventional aerial platforms” like paragliders  Unmanned Aerial Vehicles (UAVs)  remotely piloted aircraft  hot air balloons  quadcopters or para-jumping from aircraft etc.  Therefore  the Delhi Police has prohibited the flying of “sub-conventional aerial platforms” over Delhi on the occasion of Independence Day celebrations and doing so shall be punishable under Section 188 of the Indian Penal Code  the order stated.  The copies of the orders should be affixed on the notice boards of the offices of all DCsP/Addl DCsP/ACsP  Tehsil  all police stations and offices of the New Delhi Municipal Corporation  North Delhi Municipal Corporation  East Delhi Municipal Corporation  South Delhi Municipal Corporation  Public Works Department  Delhi Development Authority  Delhi Cantonment Board  it said. ",delhi,ht
"The Indo-Tibetan Border Police (ITBP) on Friday inked a deal with the KVIC to procure a variety of ‘swadeshi’ and ‘khadi’ goods for around 10 lakh personnel of the Central Armed Police Forces. The force will procure 1 200 quintals of mustard oil from the Khadi and Village Industries Commission (KVIC) with “a total financial implication of over Rs 1.73 crore”  an ITBP spokesperson said. “A Memorandum of Understanding was signed between the two sides on Friday. The aim is to increasingly procure ‘swadeshi’ or indigenously made products ” he said.   The MoU was signed by KVIC Chairman Vinai Kumar Saxena and officials of the ITBP procurement wing in Delhi.   The ITBP  a mountain-warfare trained force for guarding the 3 488-km-longs Line of Actual Control (LAC) with China  is the first among the paramilitary or CAPFs to ink such a deal. The other Central Armed Police Forces are the CRPF  CISF  BSF and the SSB. Home Minister Amit Shah had declared few months ago that the CAPF canteens will only sell ‘swadeshi’ or indigenous products from June. Apart from mustard oil  the ITBP is also procuring durries (mats)  towels and blankets from the suppliers empanelled with the KVIC. “Approximately 2.5 lakh durries will be procured by ITBP at a cost of Rs 17 crore. The force is the nodal agency for procurement of durries for all CAPFs ” the spokesperson said. The ITBP has also suggested that yoga kits  hospital bed sheets  ‘khadi’ uniform  pickels and some other items can be purchased for the CAPF jawans through KVIC  a senior official said. These items will also be sold to the personnel and their families through the CAPF canteens. These canteens  with a network of 1 700 stores  do an estimated business worth Rs 2 800 crore annually by selling their products to 50 lakh family members of about 10 lakh personnel of these forces tasked with a variety of internal security work apart from border guarding duties. The KVIC  according to its profile statement  is charged with the planning  promotion  organisation and implementation of programmes for the development of khadi and other village industries in the rural areas in coordination with other agencies engaged in rural development wherever necessary. ",delhi,ht
"The Indo-Tibetan Border Police (ITBP) on Friday inked a deal with the KVIC to procure a variety of ‘swadeshi’ and ‘khadi’ goods for around 10 lakh personnel of the Central Armed Police Forces. The force will procure 1 200 quintals of mustard oil from the Khadi and Village Industries Commission (KVIC) with “a total financial implication of over Rs 1.73 crore”  an ITBP spokesperson said. “A Memorandum of Understanding was signed between the two sides on Friday. The aim is to increasingly procure ‘swadeshi’ or indigenously made products ” he said.   The MoU was signed by KVIC Chairman Vinai Kumar Saxena and officials of the ITBP procurement wing in Delhi.   The ITBP  a mountain-warfare trained force for guarding the 3 488-km-longs Line of Actual Control (LAC) with China  is the first among the paramilitary or CAPFs to ink such a deal. The other Central Armed Police Forces are the CRPF  CISF  BSF and the SSB. Home Minister Amit Shah had declared few months ago that the CAPF canteens will only sell ‘swadeshi’ or indigenous products from June. Apart from mustard oil  the ITBP is also procuring durries (mats)  towels and blankets from the suppliers empanelled with the KVIC. “Approximately 2.5 lakh durries will be procured by ITBP at a cost of Rs 17 crore. The force is the nodal agency for procurement of durries for all CAPFs ” the spokesperson said. The ITBP has also suggested that yoga kits  hospital bed sheets  ‘khadi’ uniform  pickels and some other items can be purchased for the CAPF jawans through KVIC  a senior official said. These items will also be sold to the personnel and their families through the CAPF canteens. These canteens  with a network of 1 700 stores  do an estimated business worth Rs 2 800 crore annually by selling their products to 50 lakh family members of about 10 lakh personnel of these forces tasked with a variety of internal security work apart from border guarding duties. The KVIC  according to its profile statement  is charged with the planning  promotion  organisation and implementation of programmes for the development of khadi and other village industries in the rural areas in coordination with other agencies engaged in rural development wherever necessary. ",delhi,ht
